Geracao,Melhor_Geracao,Pior_Geracao,Melhor_Geral
940,24690625,28831136,24690625
941,24690625,28983813,24690625
942,24690625,29156826,24690625
943,24690625,29562334,24690625
944,24690625,29477608,24690625
945,24690625,29689200,24690625
946,24690625,30165076,24690625
947,24690625,29006393,24690625
948,24690625,28778187,24690625
949,24690625,29366296,24690625
950,24676651,29204755,24690625
951,24676651,29182241,24676651
952,24676651,29047379,24676651
953,24690625,29010246,24676651
954,24676651,29616126,24676651
955,24676651,29264620,24676651
956,24676651,30401161,24676651
957,24676651,29079110,24676651
958,24676651,29161077,24676651
959,24676651,29636941,24676651
960,24676651,29444026,24676651
961,24676651,29557419,24676651
962,24675716,29547784,24676651
963,24675716,28848629,24675716
964,24672428,29086381,24675716
965,24672428,29508105,24672428
966,24672428,29067418,24672428
967,24675716,29446834,24672428
968,24675716,29045850,24672428
969,24672428,28604852,24672428
970,24672428,28797400,24672428
971,24672428,29087573,24672428
972,24672428,29329794,24672428
973,24672428,28965793,24672428
974,24672428,29050324,24672428
975,24672428,28576561,24672428
976,24672428,28918995,24672428
977,24672428,29501468,24672428
978,24672428,29641436,24672428
979,24672428,29810146,24672428
980,24672428,29199691,24672428
981,24672428,28926469,24672428
982,24672428,29023342,24672428
983,24672428,28955460,24672428
984,24672428,29282585,24672428
985,24672428,29066779,24672428
986,24672428,29376493,24672428
987,24672428,29603059,24672428
